Date	OADryBulbTemperatureNOAA	AHU12MixedAirTemp	MixedAirTempPredictionforContainerAHU12
42580.25	76.874	56.41	60.105
42580.2604166667	76.604	68.09	67.125
42580.2708333333	76.334	67.59	67.535
42580.28125	76.064	67.25	67.89
42580.2916666667	76.172	67.33	67.95
42580.3020833333	76.712	69.09	68.94
42580.3125	77.252	69.3	69.22
42580.3229166667	77.792	69.44	69.48
42580.3333333333	78.528	69.31	69.615
42580.34375	79.488	69.13	69.52
42580.3541666667	80.448	69.29	69.52
42580.3645833333	81.464	69.56	69.54
42580.375	81.8461538461539	69.7	69.54
42580.3854166667	81.4307692307692	69.17	69.545
42580.3958333333	81.0153846153846	69.21	69.89
42580.40625	81.6285714285714	69.47	69.59
42580.4166666667	82.04	69.58	69.72
42580.4270833333	82.94	69.26	69.765
42580.4375	83.228	69.14	69.935
42580.4479166667	84.32	69.36	69.65
42580.4583333333	85.277	69.66	69.465
42580.46875	86.042	69.53	69.535
42580.4791666667	86.807	69.25	69.53
42580.4895833333	87.572	69.29	69.48
42580.5	88.106	69.71	69.505
42580.5104166667	88.376	69.77	69.515
42580.5208333333	88.646	69.47	69.5
42580.53125	88.916	69.07	69.49
42580.5416666667	89.291	69.28	69.515
42580.5520833333	89.786	69.57	69.49
42580.5625	90.281	69.34	69.49
42580.5729166667	90.776	69.02	69.49
42580.5833333333	91.271	69.19	69.48
42580.59375	91.766	69.41	69.435
42580.6041666667	92.261	69.11	69.38
42580.6145833333	92.756	68.89	69.32
42580.625	93.02	69.11	69.26
42580.6354166667	93.02	68.76	69.18
42580.6458333333	93.02	68.27	69.135
42580.65625	93.02	68.24	69.12
42580.6666666667	93.377	68.64	69.045
42580.6770833333	94.142	68.48	69.1
42580.6875	94.907	68.29	69.065
42580.6979166667	95.672	68.29	69.08
42580.7083333333	95.954	68.51	69.055
42580.71875	95.684	68.56	68.965
42580.7291666667	95.414	68.48	68.93
42580.7395833333	95.144	68.34	68.915
42580.75	94.874	68.48	68.815
42580.7604166667	94.604	66.92	68.06
42580.7708333333	94.334	66.95	67.545
42580.78125	94.064	67.02	67.515
42580.7916666667	93.584	63.89	62.16
42580.8020833333	92.864	62.87	62.16
42580.8125	92.144	62.28	62.16
42580.8229166667	91.424	62.16	63.215
42580.8333333333	90.683	62.13	62.675
42580.84375	89.918	62	61.995
42580.8541666667	89.153	62.03	61.635
42580.8645833333	88.388	62.96	61.395
42580.875	87.749	55.27	55.61
42580.8854166667	87.254	53.29	55.565
42580.8958333333	86.759	52.47	55.445
42580.90625	86.264	52.09	54.855
42580.9166666667	85.643	51.91	54.765
42580.9270833333	84.878	51.78	54.025
42580.9375	84.113	51.76	53.82
42580.9479166667	83.348	51.69	53.835
42580.9583333333	82.709	51.64	53.01
42580.96875	82.214	51.65	52.915
42580.9791666667	81.719	51.65	52.945
42580.9895833333	81.224	51.66	53.035
42581	80.855	nan	53.12
42581.0104166667	80.63	nan	55.33
42581.0208333333	80.405	nan	60.2800001525879
42581.03125	80.18	nan	62.785
42581.0416666667	79.934	61.89	63.06
42581.0520833333	79.664	61.87	62.9
42581.0625	79.394	61.71	62.785
42581.0729166667	79.124	61.82	62.645
42581.0833333333	78.98	62.34	62.14
42581.09375	78.7505882352941	62.47	62.08
42581.1041666667	78.4858823529412	62.36	62.07
42581.1145833333	78.2211764705882	62.36	62.07
42581.125	78.08	62.33	62.065
42581.1354166667	78.08	62.35	62.05
42581.1458333333	78.08	62.36	62.05
42581.15625	78.08	62.38	62.045
42581.1666666667	77.954	62.33	62.045
42581.1770833333	77.684	62.34	62.01
42581.1875	77.414	62.34	62
42581.1979166667	77.144	62.3	62
42581.2083333333	76.874	62.37	61.985
42581.21875	76.604	62.36	61.95
42581.2291666667	76.334	62.34	61.95
42581.2395833333	76.064	62.43	61.95
42581.25	75.92	62.41	61.95
42581.2604166667	75.92	62.14	61.77
42581.2708333333	75.92	62.09	61.735
42581.28125	75.92	61.95	61.735
42581.2916666667	76.046	62.01	61.735
42581.3020833333	76.316	62.11	61.84
42581.3125	76.586	62.25	61.9
42581.3229166667	76.856	62.36	61.91
42581.3333333333	77.588	62.32	61.91
42581.34375	78.848	62.37	61.91
42581.3541666667	80.108	62.38	61.865
42581.3645833333	81.368	63.4	57.175
42581.375	82.04	55.81	57.09
42581.3854166667	82.58	53.91	56.005
42581.3958333333	83.255	52.82	53.445
42581.40625	83.93	52.3	52.75
42581.4166666667	84.095	52.07	52.75
42581.4270833333	85.7507692307692	51.96	52.66
42581.4375	86.9969230769231	51.92	52.655
42581.4479166667	86.66	51.92	52.64
42581.4583333333	88.211	52.1	52.64
42581.46875	88.706	52.27	52.65
42581.4791666667	89.201	52.33	52.655
42581.4895833333	89.696	52.32	52.655
42581.5	90.317	52.34	52.655
42581.5104166667	91.082	52.37	52.64
42581.5208333333	91.847	52.36	52.53
42581.53125	92.612	52.36	52.835
42581.5416666667	93.125	52.36	52.635
42581.5520833333	93.35	52.32	52.695
42581.5625	93.575	52.34	52.745
42581.5729166667	93.8	52.37	52.745
42581.5833333333	94.172	52.37	52.915
42581.59375	94.712	52.32	52.745
42581.6041666667	95.252	52.35	52.695
42581.6145833333	95.792	52.34	52.635
42581.625	95.954	51.92	52.515
42581.6354166667	95.684	51.32	52.21
42581.6458333333	95.414	50.97	51.955
42581.65625	95.144	50.77	51.75
42581.6666666667	95.126	50.65	51.55
42581.6770833333	95.396	50.62	51.405
42581.6875	95.666	50.61	51.39
42581.6979166667	95.936	50.62	51.37
42581.7083333333	95.954	50.64	51.37
42581.71875	95.684	50.67	51.37
42581.7291666667	95.414	50.71	51.37
42581.7395833333	95.144	50.73	51.405
42581.75	95	50.75	51.44
42581.7604166667	95	50.79	51.405
42581.7708333333	95	nan	51.44
42581.78125	95	50.93	51.46
42581.7916666667	94.643	51.91	52.425
42581.8020833333	93.878	52.45	52.44
42581.8125	93.113	52.01	52.52
42581.8229166667	92.348	51.9	52.52
42581.8333333333	91.604	51.9	52.53
42581.84375	90.884	51.9	52.54
42581.8541666667	90.164	51.91	52.53
42581.8645833333	89.444	51.89	52.715
42581.875	88.703	51.89	53.535
42581.8854166667	87.938	51.91	54.57
42581.8958333333	87.173	51.91	54.685
42581.90625	86.408	51.84	55.195
42581.9166666667	85.769	51.88	55.065
42581.9270833333	85.274	51.88	55.065
42581.9375	84.779	51.84	55.065
42581.9479166667	84.284	51.84	55.07
42581.9583333333	83.894	51.82	55.015
42581.96875	83.624	51.81	55.005
42581.9791666667	83.354	51.79	54.875
42581.9895833333	83.084	51.79	54.7
42582	82.709	nan	54.98
42582.0104166667	82.214	nan	55.01
42582.0208333333	81.719	nan	55.485
42582.03125	81.224	nan	55.915
42582.0416666667	80.855	nan	55.915
42582.0520833333	80.63	51.43	56.015
42582.0625	80.405	51	55.74
42582.0729166667	80.18	50.84	56.015
42582.0833333333	79.934	51.79	56.5
42582.09375	79.664	52.26	56.5
42582.1041666667	79.394	52.52	57.185
42582.1145833333	79.124	52.73	57.125
42582.125	78.875	52.86	57.09
42582.1354166667	78.65	52.92	57.09
42582.1458333333	78.425	52.97	57.075
42582.15625	78.2	53.04	57.065
42582.1666666667	78.08	53.07	57.05
42582.1770833333	78.08	53.11	57.035
42582.1875	78.08	53.12	56.23
42582.1979166667	78.08	53.12	55.425
42582.2083333333	77.954	53.11	56.975
42582.21875	77.684	53.08	56.96
42582.2291666667	77.414	53.09	56.96
42582.2395833333	77.144	53.11	56.94
42582.25	76.874	52.59	56.92
42582.2604166667	76.604	51.92	56.9
42582.2708333333	76.334	51.74	56.9
42582.28125	76.064	51.71	56.82
42582.2916666667	76.15625	51.68	54.285
42582.3020833333	76.6625	51.67	54.285
42582.3125	77.3176470588235	51.68	56.065
42582.3229166667	78.3254545454545	51.69	56.715
42582.3333333333	79.2465384615385	51.69	56.555
42582.34375	79.8176923076923	51.74	56.715
42582.3541666667	80.3888461538461	51.76	56.91
42582.3645833333	80.96	51.77	56.91
42582.375	81.6090909090909	51.86	56.955
42582.3854166667	83	51.86	57.02
42582.3958333333	84.02	51.86	57.065
42582.40625	84.02	51.89	57.07
42582.4166666667	84.377	51.98	57.085
42582.4270833333	85.142	52.06	57.07
42582.4375	85.907	52.17	57.07
42582.4479166667	86.672	52.29	57.07
42582.4583333333	87.542	52.42	57.04
42582.46875	88.532	52.05	57.06
42582.4791666667	89.522	51.86	57.08
42582.4895833333	90.512	51.88	57.06
42582.5	91.145	51.95	57.075
42582.5104166667	91.37	51.95	57.1
42582.5208333333	91.595	51.97	57.165
42582.53125	91.82	51.99	57.215
42582.5416666667	92.297	51.99	57.215
42582.5520833333	93.062	51.99	57.25
42582.5625	93.827	51.98	57.26
42582.5729166667	94.592	51.99	57.27
42582.5833333333	94.874	52.01	57.27
42582.59375	94.604	52.02	57.27
42582.6041666667	94.334	52.02	57.27
42582.6145833333	94.064	52.14	57.265
42582.625	94.172	51.71	57.26
42582.6354166667	94.712	51.26	57.135
42582.6458333333	95.252	50.99	56.795
42582.65625	95.792	50.86	56.44
42582.6666666667	96.08	50.77	56.28
42582.6770833333	96.08	50.71	56.265
42582.6875	96.08	50.7	56.25
42582.6979166667	96.08	50.69	56.25
42582.7083333333	95.828	50.72	56.275
42582.71875	95.288	50.75	56.33
42582.7291666667	94.748	50.79	56.24
42582.7395833333	94.208	50.81	56.24
42582.75	93.689	50.84	56.205
42582.7604166667	93.194	50.87	56.275
42582.7708333333	92.699	50.92	56.26
42582.78125	92.204	51.69	54.715
42582.7916666667	91.709	52.86	57.135
42582.8020833333	91.214	52.57	57.14
42582.8125	90.719	52.56	57.13
42582.8229166667	90.224	52.5	57.14
42582.8333333333	89.624	52.46	57.095
42582.84375	88.904	52.46	57.055
42582.8541666667	88.184	52.46	57.02
42582.8645833333	87.464	52.44	57.02
42582.875	86.954	52.46	57.035
42582.8854166667	86.684	52.42	57.035
42582.8958333333	86.414	52.38	57.035
42582.90625	86.144	52.29	57.04
42582.9166666667	85.769	52.2	57.04
42582.9270833333	85.274	52.13	57.045
42582.9375	84.779	52.05	57.175
42582.9479166667	84.284	51.97	57.175
42582.9583333333	83.789	51.86	57.105
42582.96875	83.294	51.75	57.045
42582.9791666667	82.799	51.69	57.04
42582.9895833333	82.304	51.69	57.045
42583	81.914	nan	57.075
42583.0104166667	81.644	nan	57.04
42583.0208333333	81.374	nan	56.99
42583.03125	81.104	nan	56.945
42583.0416666667	80.729	nan	56.92
42583.0520833333	80.234	52.02	57.005
42583.0625	79.739	51.64	57.095
42583.0729166667	79.244	51.5	57.19
42583.0833333333	78.875	51.42	57.095
42583.09375	78.65	51.3	57.215
42583.1041666667	78.425	51.22	57.44
42583.1145833333	78.2	51.15	57.565
42583.125	77.954	51.09	57.685
42583.1354166667	77.684	51.04	57.63
42583.1458333333	77.414	51	57.685
42583.15625	77.144	50.97	57.735
42583.1666666667	76.874	50.93	56.445
42583.1770833333	76.604	50.91	56.395
42583.1875	76.334	50.87	56.3
42583.1979166667	76.064	50.84	56.18
42583.2083333333	75.92	50.79	56.015
42583.21875	75.92	50.72	56.18
42583.2291666667	75.92	50.47	57.305
42583.2395833333	75.92	50.37	57.405
42583.25	75.815	50.76	62.295
42583.2604166667	75.59	68.81	67.42
42583.2708333333	75.365	67.76	67.765
42583.28125	75.14	67.31	67.97
42583.2916666667	75.251	67.58	68.56
42583.3020833333	75.746	69.32	68.625
42583.3125	76.241	69.62	68.875
42583.3229166667	76.736	69.13	69.185
42583.3333333333	77.4344827586207	69.12	69.54
42583.34375	78.3655172413793	69.54	69.655
42583.3541666667	79.2965517241379	69.73	69.77
42583.3645833333	80.2275862068965	69.44	69.775
42583.375	80.627	69.36	69.845
42583.3854166667	81.842	69.06	70.08
42583.3958333333	83.057	69.26	70.81
42583.40625	84.272	68.92	71.01
42583.4166666667	85.277	68.84	70.81
42583.4270833333	86.042	68.86	70.725
42583.4375	86.807	69.16	70.68
42583.4479166667	87.572	68.92	70.57
42583.4583333333	88.106	68.84	70.68
42583.46875	88.376	69.1	70.625
42583.4791666667	88.646	69.39	70.585
42583.4895833333	88.916	69.07	70.525
42583.5	89.522	68.94	70.465
42583.5104166667	90.512	69.04	70.42
42583.5208333333	91.502	69.35	70.41
42583.53125	92.492	69.09	70.36
42583.5416666667	93.377	68.87	70.225
42583.5520833333	94.142	69.01	70.22
42583.5625	94.907	68.98	70.07
42583.5729166667	95.672	68.98	70.06
42583.5833333333	96.08	68.75	70.01
42583.59375	96.08	68.77	69.91
42583.6041666667	96.08	69.22	69.795
42583.6145833333	96.08	69.13	69.635
42583.625	96.311	68.69	69.47
42583.6354166667	96.806	68.64	69.425
42583.6458333333	97.301	68.87	69.36
42583.65625	97.796	68.96	69.28
42583.6666666667	97.829	68.65	69.1
42583.6770833333	97.334	68.54	69.19
42583.6875	96.839	68.36	69.01
42583.6979166667	96.344	68.46	69.01
42583.7083333333	95.954	68.55	68.94
42583.71875	95.684	68.5	68.81
42583.7291666667	95.414	68.35	68.775
42583.7395833333	95.144	68.18	68.74
42583.75	94.874	68.37	68.74
42583.7604166667	94.604	66.7	68.72
42583.7708333333	94.334	66.77	68.72
42583.78125	94.064	66.89	68.65
42583.7916666667	93.689	67.11	61.99
42583.8020833333	93.194	62.66	61.645
42583.8125	92.699	61.19	61.63
42583.8229166667	92.204	61.41	61.575
42583.8333333333	91.373	61.87	61.575
42583.84375	90.158	61.7	61.52
42583.8541666667	88.943	61.3	61.68
42583.8645833333	87.728	62.21	61.39
42583.875	86.828	54.44	61.315
42583.8854166667	86.288	52.78	58.59
42583.8958333333	85.748	52.21	55.725
42583.90625	85.208	51.91	55.45
42583.9166666667	84.92	51.77	55.03
42583.9270833333	84.92	51.67	54.93
42583.9375	84.92	51.62	54.895
42583.9479166667	84.92	51.62	54.88
42583.9583333333	84.689	51.62	53.82
42583.96875	84.194	51.61	52.745
42583.9791666667	83.699	51.61	52.64
42583.9895833333	83.204	51.58	52.745
42584	82.709	nan	52.885
42584.0104166667	82.214	nan	52.94
42584.0208333333	81.719	nan	52.89
42584.03125	81.224	nan	53.005
42584.0416666667	80.855	nan	52.635
42584.0520833333	80.63	51.67	52.73
42584.0625	80.405	51.76	53.565
42584.0729166667	80.18	52.03	54.235
42584.0833333333	79.829	51.92	56.5
42584.09375	79.334	51.73	56.51
42584.1041666667	78.839	51.67	56.515
42584.1145833333	78.344	51.67	65.69
42584.125	77.954	51.69	75.195
42584.1354166667	77.684	51.67	75.425
42584.1458333333	77.414	51.67	75.575
42584.15625	77.144	51.68	75.575
42584.1666666667	77	51.69	75.86
42584.1770833333	77	51.69	75.925
42584.1875	77	51.71	75.98
42584.1979166667	77	51.68	76.06
42584.2083333333	76.874	51.66	76.105
42584.21875	76.604	51.62	76.105
42584.2291666667	76.334	51.6	76.105
42584.2395833333	76.064	50.97	76.04
42584.25	75.92	51.39	75.77
42584.2604166667	75.92	68.55	75.32
42584.2708333333	75.92	67.74	75.125
42584.28125	75.92	67.11	72.52
42584.2916666667	76.172	67.39	72.505
42584.3020833333	76.712	68.85	70.47
42584.3125	77.252	69.14	70.35
42584.3229166667	77.792	68.79	70.35
42584.3333333333	78.542	68.69	70.185
42584.34375	79.532	68.89	70.185
42584.3541666667	80.522	69.13	70.1
42584.3645833333	81.512	69.22	69.97
42584.375	82.2823076923077	69.46	69.765
42584.3854166667	82.8015384615385	69.11	69.9
42584.3958333333	83.4179310344828	69.31	69.83
42584.40625	84.0696551724138	69.52	69.83
42584.4166666667	86.462	69.49	69.825
42584.4270833333	87.452	69.35	69.685
42584.4375	88.442	69.61	69.645
42584.4479166667	89.432	69.52	69.665
42584.4583333333	90.191	69.52	69.645
42584.46875	90.686	69.49	69.665
42584.4791666667	91.181	69.39	69.67
42584.4895833333	91.676	69.29	69.765
42584.5	92.066	69.49	69.79
42584.5104166667	92.336	69.56	69.875
42584.5208333333	92.606	69.27	69.875
42584.53125	92.876	69.49	69.97
42584.5416666667	93.125	69.64	69.915
42584.5520833333	93.35	69.91	69.97
42584.5625	93.575	69.65	70
42584.5729166667	93.8	69.52	70
42584.5833333333	94.172	69.68	69.995
42584.59375	94.712	69.94	69.915
42584.6041666667	95.252	69.91	69.87
42584.6145833333	95.792	69.29	69.66
42584.625	96.185	69.31	69.59
42584.6354166667	96.41	69.53	69.58
42584.6458333333	96.635	69.31	69.565
42584.65625	96.86	68.95	69.5
42584.6666666667	96.98	68.79	69.43
42584.6770833333	96.98	68.95	69.345
42584.6875	96.98	68.86	69.19
42584.6979166667	96.98	68.57	69.17
42584.7083333333	96.98	68.58	69.17
42584.71875	96.98	68.87	69.11
42584.7291666667	96.98	68.58	68.99
42584.7395833333	96.98	68.21	68.955
42584.75	96.875	68.64	68.955
42584.7604166667	96.65	66.76	68.92
42584.7708333333	96.425	67.07	68.84
42584.78125	96.2	66.92	68.855
42584.7916666667	95.828	67.32	62.88
42584.8020833333	95.288	64.78	63.47
42584.8125	94.748	62.27	63.47
42584.8229166667	94.208	61.67	65.395
42584.8333333333	93.458	61.31	67.32
42584.84375	92.468	61.12	62.29
42584.8541666667	91.478	61.11	61.91
42584.8645833333	90.488	61.97	61.675
42584.875	89.624	54.58	61.61
42584.8854166667	88.904	53.05	61.61
42584.8958333333	88.184	52.51	60.82
42584.90625	87.464	52.29	56.07
42584.9166666667	86.954	52.19	55.77
42584.9270833333	86.684	52.12	55.59
42584.9375	86.414	52.09	55.51
42584.9479166667	86.144	52.09	55.51
42584.9583333333	85.769	52.11	55.51
42584.96875	85.274	52.05	55.51
42584.9791666667	84.779	52.04	54.03
42584.9895833333	84.284	52.11	55.64
42585	83.789	nan	55.72
42585.0104166667	83.294	nan	53.98
42585.0208333333	82.799	nan	55.25
42585.03125	82.304	nan	55.25
42585.0416666667	81.914	nan	55.25
42585.0520833333	81.644	52.27	53.75
42585.0625	81.374	52.46	53.33
42585.0729166667	81.104	52.57	52.825
42585.0833333333	80.855	52.16	52.13
42585.09375	80.63	51.69	52.24
42585.1041666667	80.405	51.43	52.24
42585.1145833333	80.18	51.21	52.1
42585.125	80.06	51.12	52.055
42585.1354166667	80.06	51.08	52.045
42585.1458333333	80.06	51.06	52.045
42585.15625	80.06	51.04	52.045
42585.1666666667	79.934	50.99	52.06
42585.1770833333	79.664	50.99	52.06
42585.1875	79.394	50.92	52.06
42585.1979166667	79.124	50.86	52.06
42585.2083333333	78.875	50.82	52.05
42585.21875	78.65	50.76	52.05
42585.2291666667	78.425	50.71	55.975
42585.2395833333	78.2	50.52	60.295
42585.25	77.954	50.26	67.405
42585.2604166667	77.684	68	67.525
42585.2708333333	77.414	66.86	67.94
42585.28125	77.144	66.42	68.29
42585.2916666667	77.231	66.93	68.495
42585.3020833333	77.726	68.96	68.805
42585.3125	78.221	69.6	69.19
42585.3229166667	78.716	69.32	69.465
42585.3333333333	79.337	69.17	69.865
42585.34375	80.102	69.18	69.9
42585.3541666667	80.867	69.43	69.9
42585.3645833333	81.632	69.67	69.96
42585.375	82.376	69.85	69.96
42585.3854166667	83.096	69.54	70.04
42585.3958333333	83.816	69.52	70.02
42585.40625	84.536	69.97	70.02
42585.4166666667	85.403	70.19	70.25
42585.4270833333	86.438	70.02	70.23
42585.4375	87.473	69.44	70.195
42585.4479166667	88.508	69.49	70.07
42585.4583333333	89.396	69.72	70.055
42585.46875	90.116	69.52	70.01
42585.4791666667	90.836	69.17	69.97
42585.4895833333	91.556	69.26	69.945
42585.5	92.066	69.54	69.97
42585.5104166667	92.336	69.56	69.975
42585.5208333333	92.606	69.26	69.94
42585.53125	92.876	69.17	70
42585.5416666667	93.377	69.57	70.06
42585.5520833333	94.142	69.56	70.06
42585.5625	94.907	69.15	70.06
42585.5729166667	95.672	69.17	70.03
42585.5833333333	96.08	69.51	70.035
42585.59375	96.08	69.29	70
42585.6041666667	96.08	68.99	69.97
42585.6145833333	96.08	69.3	69.83
42585.625	96.185	69.5	69.83
42585.6354166667	96.41	69.27	69.78
42585.6458333333	96.635	69.08	69.655
42585.65625	96.86	68.92	69.44
42585.6666666667	97.106	68.94	69.42
42585.6770833333	97.376	68.92	69.42
42585.6875	97.646	68.47	69.4
42585.6979166667	97.916	68.49	69.35
42585.7083333333	97.934	68.81	69.195
42585.71875	97.664	68.67	69.05
42585.7291666667	97.394	68.27	68.97
42585.7395833333	97.124	68.44	68.845
42585.75	96.749	69.01	68.82
42585.7604166667	96.254	66.92	68.79
42585.7708333333	95.759	66.96	68.76
42585.78125	95.264	67.09	68.54
42585.7916666667	94.769	67.39	62.18
42585.8020833333	94.274	67.36	62.2
42585.8125	93.779	66.06	62.255
42585.8229166667	93.284	61.97	62.32
42585.8333333333	92.558	61.24	62.27
42585.84375	91.568	61.16	62.18
42585.8541666667	90.578	61.22	62.08
42585.8645833333	89.588	61.97	61.62
42585.875	88.829	54.46	61.58
42585.8854166667	88.334	52.87	60.945
42585.8958333333	87.839	52.21	54.925
42585.90625	87.344	51.88	53.41
42585.9166666667	86.954	51.77	52.675
42585.9270833333	86.684	51.77	52.445
42585.9375	86.414	51.75	52.41
42585.9479166667	86.144	51.74	52.31
42585.9583333333	85.769	51.73	52.29
42585.96875	85.274	51.8	52.085
42585.9791666667	84.779	51.87	51.925
42585.9895833333	84.284	51.89	51.87
42586	83.894	nan	51.79
42586.0104166667	83.624	nan	52.06
42586.0208333333	83.354	nan	52.4
42586.03125	83.084	nan	52.45
42586.0416666667	82.709	nan	52.46
42586.0520833333	82.214	52.01	52.45
42586.0625	81.719	52.02	52.2
42586.0729166667	81.224	52.37	52.31
42586.0833333333	80.729	52.35	52.32
42586.09375	80.234	52.11	52.335
42586.1041666667	79.739	51.98	52.385
42586.1145833333	79.244	51.94	52.455
42586.125	78.98	51.92	52.495
42586.1354166667	78.98	51.87	52.51
42586.1458333333	78.98	51.86	52.51
42586.15625	78.98	51.89	52.51
42586.1666666667	78.875	52.07	52.505
42586.1770833333	78.65	52.61	52.505
42586.1875	78.425	52.32	52.505
42586.1979166667	78.2	52.04	52.505
42586.2083333333	77.954	51.89	52.505
42586.21875	77.684	51.74	52.61
42586.2291666667	77.414	51.65	52.655
42586.2395833333	77.144	51.6	52.755
42586.25	76.874	51.58	60.085
42586.2604166667	76.604	68.44	67.155
42586.2708333333	76.334	67.25	67.55
42586.28125	76.064	67.22	68.065
42586.2916666667	76.172	67.47	68.145
42586.3020833333	76.712	69.26	68.825
42586.3125	77.252	69.71	69.04
42586.3229166667	77.792	69.62	69.47
42586.3333333333	78.542	69.46	69.605
42586.34375	79.532	69.47	69.615
42586.3541666667	80.522	69.56	69.64
42586.3645833333	81.512	70.14	69.7
42586.375	82.376	69.86	69.76
42586.3854166667	83.096	69.45	69.76
42586.3958333333	83.816	69.47	69.745
42586.40625	84.536	69.65	69.745
42586.4166666667	85.277	69.67	69.75
42586.4270833333	86.042	69.67	69.795
42586.4375	86.807	69.52	69.74
42586.4479166667	87.572	69.75	69.71
42586.4583333333	88.211	69.69	69.68
42586.46875	88.706	69.42	69.665
42586.4791666667	89.201	69.32	69.665
42586.4895833333	89.696	69.52	69.665
42586.5	90.422	69.71	69.635
42586.5104166667	91.412	69.49	69.635
42586.5208333333	92.402	69.34	69.59
42586.53125	93.392	69.53	69.545
42586.5416666667	94.172	69.69	69.545
42586.5520833333	94.712	69.63	69.53
42586.5625	95.252	69.26	69.54
42586.5729166667	95.792	69.46	69.6
42586.5833333333	96.185	69.75	69.595
42586.59375	96.41	69.38	69.54
42586.6041666667	96.635	69.31	69.56
42586.6145833333	96.86	69.54	69.5
42586.625	96.98	69.6	69.54
42586.6354166667	96.98	69.44	69.44
42586.6458333333	96.98	69.21	69.39
42586.65625	96.98	69.07	69.37
42586.6666666667	96.98	69.27	69.27
42586.6770833333	96.98	68.82	69.1
42586.6875	96.98	68.54	69.06
42586.6979166667	96.98	68.74	68.95
42586.7083333333	96.875	68.86	68.935
42586.71875	96.65	68.69	68.835
42586.7291666667	96.425	68.36	68.71
42586.7395833333	96.2	68.4	68.63
42586.75	95.954	68.76	68.615
42586.7604166667	95.684	66.93	68.56
42586.7708333333	95.414	66.89	68.52
42586.78125	95.144	67.15	68.17
42586.7916666667	94.643	67.19	62.005
42586.8020833333	93.878	67.26	62.07
42586.8125	93.113	67.33	62.03
42586.8229166667	92.348	62.43	62.055
42586.8333333333	91.478	61.41	61.73
42586.84375	90.488	61.41	61.385
42586.8541666667	89.498	61.2	61.055
42586.8645833333	88.508	61.95	59.06
42586.875	87.875	55.66	54.945
42586.8854166667	87.65	55.67	53.175
42586.8958333333	87.425	55.42	52.96
42586.90625	87.2	55.35	52.75
42586.9166666667	86.954	55.4	52.52
42586.9270833333	86.684	55.46	52.395
42586.9375	86.414	55.56	52.35
42586.9479166667	86.144	55.66	52.31
42586.9583333333	85.874	55.77	52.285
42586.96875	85.604	55.87	52.215
42586.9791666667	85.334	55.97	52.17
42586.9895833333	85.064	56.08	51.71
42587	84.689	nan	51.7
42587.0104166667	84.194	nan	51.675
42587.0208333333	83.699	nan	51.67
42587.03125	83.204	nan	51.555
42587.0416666667	82.709	nan	51.555
42587.0520833333	82.214	nan	51.645
42587.0625	81.719	56.83	51.755
42587.0729166667	81.224	56.92	51.935
42587.0833333333	80.855	56.49	52.03
42587.09375	80.63	56.36	52.005
42587.1041666667	80.405	56.21	52.22
42587.1145833333	80.18	56.07	52.435
42587.125	79.934	55.97	52.67
42587.1354166667	79.664	55.91	52.755
42587.1458333333	79.394	55.83	53.025
42587.15625	79.124	55.77	53.125
42587.1666666667	78.875	55.74	53.22
42587.1770833333	78.65	55.72	53.28
42587.1875	78.425	55.71	53.325
42587.1979166667	78.2	55.62	53.325
42587.2083333333	78.08	55.58	53.325
42587.21875	78.08	55.51	53.43
42587.2291666667	78.08	55.49	54.965
42587.2395833333	78.08	55.39	56.64
42587.25	77.954	nan	61.695
42587.2604166667	77.684	68.09	67.41
42587.2708333333	77.414	67.07	67.595
42587.28125	77.144	67.23	68.03
42587.2916666667	77.231	67.66	68.915
42587.3020833333	77.726	69.25	69.22
42587.3125	78.221	69.5	69.305
42587.3229166667	78.716	69.42	69.5
42587.3333333333	79.442	69.25	69.56
42587.34375	80.432	69.31	69.56
42587.3541666667	81.422	69.51	69.56
42587.3645833333	82.412	69.79	69.655
42587.375	83.3145945945946	69.91	69.625
42587.3854166667	84.1172972972973	69.54	69.625
42587.3958333333	84.92	69.43	69.595
42587.40625	86.3286956521739	69.67	69.65
42587.4166666667	87.08	69.76	69.66
42587.4270833333	87.08	69.6	69.715
42587.4375	87.116	69.57	69.79
42587.4479166667	87.656	69.59	69.67
42587.4583333333	89.3424137931034	69.73	69.66
42587.46875	89.9475862068966	69.79	69.66
42587.4791666667	90.5527586206897	69.52	69.66
42587.4895833333	91.1579310344828	69.43	69.62
42587.5	91.502	69.49	69.58
42587.5104166667	92.492	69.49	69.59
42587.5208333333	93.482	69.53	69.59
42587.53125	94.472	69.44	69.6
42587.5416666667	94.769	69.49	69.61
42587.5520833333	94.274	69.52	69.59
42587.5625	93.779	69.42	69.595
42587.5729166667	93.284	69.28	69.56
42587.5833333333	93.377	69.2	69.52
42587.59375	94.142	69.43	69.51
42587.6041666667	94.907	69.38	69.505
42587.6145833333	95.672	69.01	69.43
42587.625	95.954	69.19	69.375
42587.6354166667	95.684	69.56	69.22
42587.6458333333	95.414	69.37	69.175
42587.65625	95.144	68.95	69.165
42587.6666666667	95.357	68.84	69.1
42587.6770833333	96.122	69.07	69.085
42587.6875	96.887	68.76	69.025
42587.6979166667	97.652	68.52	69.005
42587.7083333333	97.934	68.69	69.005
42587.71875	97.664	68.84	68.92
42587.7291666667	97.394	68.7	68.875
42587.7395833333	97.124	68.47	68.675
42587.75	96.875	69.27	68.675
42587.7604166667	96.65	67.15	68.675
