Date	OADryBulbTemperatureNOAA	AHU13MixedAirTemp	AHU13MixedAirTempPred
2016-07-27 17:45	84.80	66.94	66.28
2016-07-27 18:00	84.69	66.84	66.10
2016-07-27 18:15	84.19	68.13	65.94
2016-07-27 18:30	83.70	68.59	65.62
2016-07-27 18:45	83.20	68.86	65.35
2016-07-27 19:00	82.84	69.04	65.86
2016-07-27 19:15	82.61	69.21	65.93
2016-07-27 19:30	82.39	69.34	66.29
2016-07-27 19:45	82.16	69.49	66.50
2016-07-27 20:00	81.58	69.62	66.93
2016-07-27 20:15	80.59	69.76	67.26
2016-07-27 20:30	79.60	69.89	67.47
2016-07-27 20:45	78.61	70.03	67.67
2016-07-27 21:00	77.95	70.18	67.68
2016-07-27 21:15	77.68	70.31	67.37
2016-07-27 21:30	77.41	70.44	67.36
2016-07-27 21:45	77.14	70.56	67.40
2016-07-27 22:00	76.87	70.69	67.64
2016-07-27 22:15	76.60	70.80	67.93
2016-07-27 22:30	76.33	70.91	68.28
2016-07-27 22:45	76.06	71.01	68.62
2016-07-27 23:00	76.05	71.10	68.55
2016-07-27 23:15	76.32	71.20	68.66
2016-07-27 23:30	76.59	71.28	68.90
2016-07-27 23:45	76.86	71.37	68.85
2016-07-28 00:00	77.00	nan	68.85
2016-07-28 00:15	77.00	nan	69.15
2016-07-28 00:30	77.00	nan	69.52
2016-07-28 00:45	77.00	nan	69.81
2016-07-28 01:00	76.87	nan	69.83
2016-07-28 01:15	76.60	71.77	69.83
2016-07-28 01:30	76.33	71.84	69.82
2016-07-28 01:45	76.06	71.89	69.82
2016-07-28 02:00	75.92	71.92	69.83
2016-07-28 02:15	75.92	71.97	69.76
2016-07-28 02:30	75.92	72.01	69.76
2016-07-28 02:45	75.92	72.06	69.87
2016-07-28 03:00	75.92	72.11	70.09
2016-07-28 03:15	75.92	72.13	70.42
2016-07-28 03:30	75.92	72.17	70.66
2016-07-28 03:45	75.92	72.20	70.67
2016-07-28 04:00	75.92	72.21	70.69
2016-07-28 04:15	75.92	72.24	70.69
2016-07-28 04:30	75.92	72.27	70.71
2016-07-28 04:45	75.92	72.29	70.73
2016-07-28 05:00	75.92	72.31	70.79
2016-07-28 05:15	75.92	72.32	70.76
2016-07-28 05:30	75.92	72.34	70.74
2016-07-28 05:45	75.92	72.35	70.66
2016-07-28 06:00	75.92	72.37	69.10
2016-07-28 06:15	75.92	68.01	69.38
2016-07-28 06:30	75.92	67.74	68.06
2016-07-28 06:45	75.92	66.58	67.63
2016-07-28 07:00	76.17	66.21	67.51
2016-07-28 07:15	76.71	69.96	67.25
2016-07-28 07:30	77.25	68.16	67.17
2016-07-28 07:45	77.79	67.28	67.21
2016-07-28 08:00	78.53	66.85	67.77
2016-07-28 08:15	79.51	66.81	67.93
2016-07-28 08:30	80.51	68.05	67.72
2016-07-28 08:45	81.51	70.76	67.47
2016-07-28 09:00	82.17	68.56	67.66
2016-07-28 09:15	82.46	67.09	67.66
2016-07-28 09:30	82.75	66.63	68.11
2016-07-28 09:45	82.94	68.29	67.72
2016-07-28 10:00	83.81	70.40	67.82
2016-07-28 10:15	84.92	68.54	67.79
2016-07-28 10:30	85.08	67.49	67.97
2016-07-28 10:45	85.68	67.40	67.86
2016-07-28 11:00	86.46	66.56	67.86
2016-07-28 11:15	87.45	65.82	67.96
2016-07-28 11:30	88.44	66.51	67.52
2016-07-28 11:45	89.43	66.42	67.40
2016-07-28 12:00	90.19	66.85	67.35
2016-07-28 12:15	90.69	69.91	67.45
2016-07-28 12:30	91.18	66.98	67.69
2016-07-28 12:45	91.68	66.09	67.81
2016-07-28 13:00	92.09	64.99	67.52
2016-07-28 13:15	92.42	65.69	67.40
2016-07-28 13:30	92.74	69.03	67.36
2016-07-28 13:45	93.07	70.67	67.66
2016-07-28 14:00	93.76	68.18	68.16
2016-07-28 14:15	93.41	67.26	67.84
2016-07-28 14:30	93.07	66.99	67.84
2016-07-28 14:45	85.00	69.81	67.84
2016-07-28 15:00	79.90	69.35	67.84
2016-07-28 15:15	79.57	66.30	68.42
2016-07-28 15:30	79.23	67.01	68.25
2016-07-28 15:45	78.98	70.10	68.04
2016-07-28 16:00	78.98	69.74	68.23
2016-07-28 16:15	78.98	68.03	68.14
2016-07-28 16:30	78.98	69.55	68.44
2016-07-28 16:45	78.98	70.34	67.75
2016-07-28 17:00	79.11	68.82	66.72
2016-07-28 17:15	79.38	69.53	66.72
2016-07-28 17:30	79.65	70.26	66.54
2016-07-28 17:45	79.92	66.84	65.97
2016-07-28 18:00	80.29	67.03	66.16
2016-07-28 18:15	80.79	68.34	66.54
2016-07-28 18:30	81.28	68.87	66.55
2016-07-28 18:45	81.78	69.16	66.43
2016-07-28 19:00	81.81	69.39	66.25
2016-07-28 19:15	81.31	69.59	66.45
2016-07-28 19:30	80.82	69.74	66.69
2016-07-28 19:45	80.32	69.90	66.69
2016-07-28 20:00	79.83	70.04	66.73
2016-07-28 20:15	79.33	70.18	66.91
2016-07-28 20:30	78.84	70.31	67.16
2016-07-28 20:45	78.34	70.44	67.34
2016-07-28 21:00	77.95	70.57	67.52
2016-07-28 21:15	77.68	70.66	67.69
2016-07-28 21:30	77.41	70.77	67.87
2016-07-28 21:45	77.14	70.88	68.05
2016-07-28 22:00	76.87	70.99	68.24
2016-07-28 22:15	76.60	71.07	68.45
2016-07-28 22:30	76.33	71.16	68.59
2016-07-28 22:45	76.06	71.22	68.74
2016-07-28 23:00	75.82	71.31	68.88
2016-07-28 23:15	75.59	71.37	68.81
2016-07-28 23:30	75.37	71.45	68.76
2016-07-28 23:45	75.14	71.51	68.74
2016-07-29 00:00	75.13	nan	68.96
2016-07-29 00:15	75.35	nan	69.12
2016-07-29 00:30	75.58	nan	69.24
2016-07-29 00:45	75.80	nan	69.35
2016-07-29 01:00	75.92	nan	69.54
2016-07-29 01:15	75.92	71.81	69.80
2016-07-29 01:30	75.92	71.85	69.84
2016-07-29 01:45	75.92	71.89	69.88
2016-07-29 02:00	76.05	71.94	69.93
2016-07-29 02:15	76.32	71.97	70.13
2016-07-29 02:30	76.59	72.01	70.26
2016-07-29 02:45	76.86	72.02	70.29
2016-07-29 03:00	77.00	72.04	70.30
2016-07-29 03:15	77.00	72.08	70.30
2016-07-29 03:30	77.00	72.09	70.30
2016-07-29 03:45	77.00	72.12	70.30
2016-07-29 04:00	77.00	72.14	70.30
2016-07-29 04:15	77.00	72.16	70.36
2016-07-29 04:30	77.00	72.17	70.45
2016-07-29 04:45	77.00	72.19	70.55
2016-07-29 05:00	76.74	72.22	70.66
2016-07-29 05:15	76.18	72.23	70.62
2016-07-29 05:30	76.54	72.24	70.55
2016-07-29 05:45	77.00	72.25	70.43
2016-07-29 06:00	76.87	72.27	69.11
2016-07-29 06:15	76.60	67.79	69.46
2016-07-29 06:30	76.33	67.66	68.23
2016-07-29 06:45	76.06	67.14	67.73
2016-07-29 07:00	76.17	66.76	67.49
2016-07-29 07:15	76.71	68.98	67.42
2016-07-29 07:30	77.25	67.23	67.35
2016-07-29 07:45	77.79	66.03	67.35
2016-07-29 08:00	78.53	67.21	67.44
2016-07-29 08:15	79.49	70.12	68.23
2016-07-29 08:30	80.45	70.32	67.60
2016-07-29 08:45	81.46	69.12	67.60
2016-07-29 09:00	81.85	67.83	67.60
2016-07-29 09:15	81.43	66.94	67.60
2016-07-29 09:30	81.02	69.39	67.81
2016-07-29 09:45	81.63	70.32	67.54
2016-07-29 10:00	82.04	68.54	67.58
2016-07-29 10:15	82.94	67.17	67.75
2016-07-29 10:30	83.23	66.85	68.71
2016-07-29 10:45	84.32	69.27	68.26
2016-07-29 11:00	85.28	70.29	67.63
2016-07-29 11:15	86.04	69.91	67.88
2016-07-29 11:30	86.81	68.57	68.28
2016-07-29 11:45	87.57	67.44	68.28
2016-07-29 12:00	88.11	67.97	67.64
2016-07-29 12:15	88.38	69.84	67.86
2016-07-29 12:30	88.65	69.20	67.80
2016-07-29 12:45	88.92	67.10	68.35
2016-07-29 13:00	89.29	66.43	68.71
2016-07-29 13:15	89.79	66.37	67.80
2016-07-29 13:30	90.28	69.55	67.79
2016-07-29 13:45	90.78	69.44	67.60
2016-07-29 14:00	91.27	67.52	67.61
2016-07-29 14:15	91.77	66.56	67.39
2016-07-29 14:30	92.26	66.85	67.19
2016-07-29 14:45	92.76	65.72	66.59
2016-07-29 15:00	93.02	66.42	66.03
2016-07-29 15:15	93.02	65.55	65.69
2016-07-29 15:30	93.02	65.72	65.69
2016-07-29 15:45	93.02	66.69	65.55
2016-07-29 16:00	93.38	65.82	65.87
2016-07-29 16:15	94.14	65.66	65.98
2016-07-29 16:30	94.91	65.96	65.98
2016-07-29 16:45	95.67	66.73	66.01
2016-07-29 17:00	95.95	65.94	66.01
2016-07-29 17:15	95.68	66.19	66.08
2016-07-29 17:30	95.41	66.68	66.18
2016-07-29 17:45	95.14	66.26	66.46
2016-07-29 18:00	94.87	66.05	66.49
2016-07-29 18:15	94.60	68.17	67.28
2016-07-29 18:30	94.33	69.11	68.34
2016-07-29 18:45	94.06	69.68	71.65
2016-07-29 19:00	93.58	70.13	76.32
2016-07-29 19:15	92.86	70.46	76.44
2016-07-29 19:30	92.14	70.75	76.49
2016-07-29 19:45	91.42	70.99	76.63
2016-07-29 20:00	90.68	71.21	76.81
2016-07-29 20:15	89.92	71.38	76.89
2016-07-29 20:30	89.15	71.55	76.91
2016-07-29 20:45	88.39	71.70	76.92
2016-07-29 21:00	87.75	71.82	76.92
2016-07-29 21:15	87.25	71.95	76.92
2016-07-29 21:30	86.76	72.04	76.92
2016-07-29 21:45	86.26	72.13	76.92
2016-07-29 22:00	85.64	72.21	77.02
2016-07-29 22:15	84.88	72.29	77.02
2016-07-29 22:30	84.11	72.35	76.93
2016-07-29 22:45	83.35	72.41	76.92
2016-07-29 23:00	82.71	72.48	76.93
2016-07-29 23:15	82.21	72.53	76.89
2016-07-29 23:30	81.72	72.59	76.89
2016-07-29 23:45	81.22	72.64	76.85
2016-07-30 00:00	80.86	nan	76.29
2016-07-30 00:15	80.63	nan	76.41
2016-07-30 00:30	80.41	nan	76.60
2016-07-30 00:45	80.18	nan	76.55
2016-07-30 01:00	79.93	nan	76.59
2016-07-30 01:15	79.66	72.95	76.61
2016-07-30 01:30	79.39	73.01	76.57
2016-07-30 01:45	79.12	73.02	76.55
2016-07-30 02:00	78.98	73.07	76.54
2016-07-30 02:15	78.75	73.11	76.54
2016-07-30 02:30	78.49	73.14	76.52
2016-07-30 02:45	78.22	73.19	76.51
2016-07-30 03:00	78.08	73.22	76.49
2016-07-30 03:15	78.08	73.25	76.43
2016-07-30 03:30	78.08	73.28	74.83
2016-07-30 03:45	78.08	73.31	73.70
2016-07-30 04:00	77.95	73.34	72.85
2016-07-30 04:15	77.68	73.37	72.17
2016-07-30 04:30	77.41	73.39	71.67
2016-07-30 04:45	77.14	73.40	71.44
2016-07-30 05:00	76.87	73.41	71.40
2016-07-30 05:15	76.60	73.45	71.31
2016-07-30 05:30	76.33	73.45	71.31
2016-07-30 05:45	76.06	73.46	71.31
2016-07-30 06:00	75.92	73.48	71.41
2016-07-30 06:15	75.92	73.47	71.50
2016-07-30 06:30	75.92	73.49	71.60
2016-07-30 06:45	75.92	73.49	71.69
2016-07-30 07:00	76.05	73.50	71.69
2016-07-30 07:15	76.32	73.51	71.45
2016-07-30 07:30	76.59	73.52	71.21
2016-07-30 07:45	76.86	73.52	71.21
2016-07-30 08:00	77.59	73.52	71.31
2016-07-30 08:15	78.85	73.54	71.58
2016-07-30 08:30	80.11	73.53	72.08
2016-07-30 08:45	81.37	73.54	71.98
2016-07-30 09:00	82.04	73.54	72.04
2016-07-30 09:15	82.58	73.56	72.31
2016-07-30 09:30	83.26	73.55	72.36
2016-07-30 09:45	83.93	73.55	72.42
2016-07-30 10:00	84.10	73.56	72.26
2016-07-30 10:15	85.75	73.56	72.53
2016-07-30 10:30	87.00	73.57	72.61
2016-07-30 10:45	86.66	73.59	72.53
2016-07-30 11:00	88.21	73.59	72.64
2016-07-30 11:15	88.71	73.61	72.67
2016-07-30 11:30	89.20	73.62	72.73
2016-07-30 11:45	89.70	73.61	72.73
2016-07-30 12:00	90.32	73.61	72.75
2016-07-30 12:15	91.08	73.61	72.78
2016-07-30 12:30	91.85	73.64	72.81
2016-07-30 12:45	92.61	73.64	72.88
2016-07-30 13:00	93.13	73.66	72.86
2016-07-30 13:15	93.35	73.66	72.88
2016-07-30 13:30	93.58	73.66	72.90
2016-07-30 13:45	93.80	73.67	72.92
2016-07-30 14:00	94.17	73.69	72.93
2016-07-30 14:15	94.71	73.70	72.98
2016-07-30 14:30	95.25	73.71	73.05
2016-07-30 14:45	95.79	73.71	76.56
2016-07-30 15:00	95.95	73.72	77.32
2016-07-30 15:15	95.68	73.74	77.62
2016-07-30 15:30	95.41	73.75	77.74
2016-07-30 15:45	95.14	73.76	77.83
2016-07-30 16:00	95.13	73.77	77.97
2016-07-30 16:15	95.40	77.77	78.09
2016-07-30 16:30	95.67	78.26	78.16
2016-07-30 16:45	95.94	78.46	78.22
2016-07-30 17:00	95.95	78.59	78.27
2016-07-30 17:15	95.68	78.69	78.35
2016-07-30 17:30	95.41	78.79	78.43
2016-07-30 17:45	95.14	78.89	78.55
2016-07-30 18:00	95.00	78.99	78.50
2016-07-30 18:15	95.00	79.11	78.77
2016-07-30 18:30	95.00	79.22	78.89
2016-07-30 18:45	95.00	79.31	78.91
2016-07-30 19:00	94.64	79.39	79.30
2016-07-30 19:15	93.88	79.47	79.35
2016-07-30 19:30	93.11	79.52	79.35
2016-07-30 19:45	92.35	79.57	79.40
2016-07-30 20:00	91.60	79.61	79.41
2016-07-30 20:15	90.88	79.62	79.26
2016-07-30 20:30	90.16	79.61	79.06
2016-07-30 20:45	89.44	79.59	79.06
2016-07-30 21:00	88.70	79.59	79.31
2016-07-30 21:15	87.94	79.57	79.31
2016-07-30 21:30	87.17	79.55	79.06
2016-07-30 21:45	86.41	79.51	79.06
2016-07-30 22:00	85.77	79.48	79.01
2016-07-30 22:15	85.27	79.43	78.95
2016-07-30 22:30	84.78	79.39	78.92
2016-07-30 22:45	84.28	79.36	78.90
2016-07-30 23:00	83.89	79.29	78.81
2016-07-30 23:15	83.62	79.25	78.78
2016-07-30 23:30	83.35	79.21	78.75
2016-07-30 23:45	83.08	79.16	78.69
2016-07-31 00:00	82.71	nan	78.67
2016-07-31 00:15	82.21	nan	78.64
2016-07-31 00:30	81.72	nan	78.57
2016-07-31 00:45	81.22	nan	78.45
2016-07-31 01:00	80.86	nan	78.28
2016-07-31 01:15	80.63	78.91	78.27
2016-07-31 01:30	80.41	78.86	78.36
2016-07-31 01:45	80.18	78.82	78.40
2016-07-31 02:00	79.93	78.77	78.50
2016-07-31 02:15	79.66	78.73	78.52
2016-07-31 02:30	79.39	78.71	78.52
2016-07-31 02:45	79.12	78.68	78.47
2016-07-31 03:00	78.88	78.66	78.43
2016-07-31 03:15	78.65	78.64	78.43
2016-07-31 03:30	78.43	78.62	78.37
2016-07-31 03:45	78.20	78.58	78.32
2016-07-31 04:00	78.08	78.57	78.28
2016-07-31 04:15	78.08	78.56	78.24
2016-07-31 04:30	78.08	78.51	78.21
2016-07-31 04:45	78.08	78.50	78.17
2016-07-31 05:00	77.95	78.47	78.13
2016-07-31 05:15	77.68	78.45	78.09
2016-07-31 05:30	77.41	78.41	78.05
2016-07-31 05:45	77.14	78.40	78.01
2016-07-31 06:00	76.87	78.38	77.85
2016-07-31 06:15	76.60	78.34	77.82
2016-07-31 06:30	76.33	78.32	77.79
2016-07-31 06:45	76.06	78.28	77.72
2016-07-31 07:00	76.16	78.24	77.68
2016-07-31 07:15	76.66	78.22	77.67
2016-07-31 07:30	77.32	78.20	77.67
2016-07-31 07:45	78.33	78.17	77.76
2016-07-31 08:00	79.25	78.16	77.76
2016-07-31 08:15	79.82	78.16	77.76
2016-07-31 08:30	80.39	78.16	77.75
2016-07-31 08:45	80.96	78.14	77.75
2016-07-31 09:00	81.61	78.16	77.76
2016-07-31 09:15	83.00	78.17	77.76
2016-07-31 09:30	84.02	78.17	77.76
2016-07-31 09:45	84.02	78.19	77.77
2016-07-31 10:00	84.38	78.24	77.77
2016-07-31 10:15	85.14	78.25	77.78
2016-07-31 10:30	85.91	78.27	77.81
2016-07-31 10:45	86.67	78.31	77.86
2016-07-31 11:00	87.54	78.33	77.89
2016-07-31 11:15	88.53	78.34	77.94
2016-07-31 11:30	89.52	78.39	77.98
2016-07-31 11:45	90.51	78.42	78.03
2016-07-31 12:00	91.15	78.43	78.09
2016-07-31 12:15	91.37	78.47	78.12
2016-07-31 12:30	91.60	78.51	78.15
2016-07-31 12:45	91.82	78.55	78.21
2016-07-31 13:00	92.30	78.58	78.25
2016-07-31 13:15	93.06	78.62	78.31
2016-07-31 13:30	93.83	78.66	78.38
2016-07-31 13:45	94.59	78.71	78.43
2016-07-31 14:00	94.87	78.74	78.49
2016-07-31 14:15	94.60	78.79	78.52
2016-07-31 14:30	94.33	78.84	78.58
2016-07-31 14:45	94.06	78.87	78.61
2016-07-31 15:00	94.17	78.94	78.65
2016-07-31 15:15	94.71	78.96	78.71
2016-07-31 15:30	95.25	79.02	78.75
2016-07-31 15:45	95.79	79.04	78.79
2016-07-31 16:00	96.08	79.06	78.88
2016-07-31 16:15	96.08	79.09	78.96
2016-07-31 16:30	96.08	79.13	79.04
2016-07-31 16:45	96.08	79.18	79.14
2016-07-31 17:00	95.83	79.25	79.17
2016-07-31 17:15	95.29	79.34	79.34
2016-07-31 17:30	94.75	79.44	79.14
2016-07-31 17:45	94.21	79.57	79.22
2016-07-31 18:00	93.69	79.69	79.39
2016-07-31 18:15	93.19	79.82	79.43
2016-07-31 18:30	92.70	79.93	79.48
2016-07-31 18:45	92.20	80.02	79.62
2016-07-31 19:00	91.71	80.12	80.08
2016-07-31 19:15	91.21	80.21	80.07
2016-07-31 19:30	90.72	80.29	80.23
2016-07-31 19:45	90.22	80.36	80.19
2016-07-31 20:00	89.62	80.38	80.43
2016-07-31 20:15	88.90	80.41	80.46
2016-07-31 20:30	88.18	80.40	80.03
2016-07-31 20:45	87.46	80.39	79.89
2016-07-31 21:00	86.95	80.36	79.89
2016-07-31 21:15	86.68	80.35	79.89
2016-07-31 21:30	86.41	80.31	79.89
2016-07-31 21:45	86.14	80.27	79.88
2016-07-31 22:00	85.77	80.23	79.85
2016-07-31 22:15	85.27	80.21	79.82
2016-07-31 22:30	84.78	80.17	79.79
2016-07-31 22:45	84.28	80.12	79.74
2016-07-31 23:00	83.79	80.06	79.68
2016-07-31 23:15	83.29	80.02	79.71
2016-07-31 23:30	82.80	79.96	79.70
2016-07-31 23:45	82.30	79.93	79.63
2016-08-01 00:00	81.91	nan	79.57
2016-08-01 00:15	81.64	nan	79.53
2016-08-01 00:30	81.37	nan	79.39
2016-08-01 00:45	81.10	nan	79.25
2016-08-01 01:00	80.73	nan	79.17
2016-08-01 01:15	80.23	nan	79.13
2016-08-01 01:30	79.74	79.61	79.19
2016-08-01 01:45	79.24	79.57	79.11
2016-08-01 02:00	78.88	79.54	79.04
2016-08-01 02:15	78.65	79.49	79.02
2016-08-01 02:30	78.43	79.46	78.98
2016-08-01 02:45	78.20	79.41	78.95
2016-08-01 03:00	77.95	79.38	78.93
2016-08-01 03:15	77.68	79.33	78.91
2016-08-01 03:30	77.41	79.29	78.88
2016-08-01 03:45	77.14	79.25	78.83
2016-08-01 04:00	76.87	79.20	78.88
2016-08-01 04:15	76.60	79.17	78.84
2016-08-01 04:30	76.33	79.13	78.81
2016-08-01 04:45	76.06	79.08	78.78
2016-08-01 05:00	75.92	79.05	78.75
2016-08-01 05:15	75.92	79.02	78.70
2016-08-01 05:30	75.92	78.98	78.04
2016-08-01 05:45	75.92	78.94	77.89
2016-08-01 06:00	75.82	78.92	71.87
2016-08-01 06:15	75.59	59.91	70.94
2016-08-01 06:30	75.37	58.49	69.47
2016-08-01 06:45	75.14	57.98	69.12
2016-08-01 07:00	75.25	58.29	69.12
2016-08-01 07:15	75.75	71.52	64.89
2016-08-01 07:30	76.24	70.42	68.23
2016-08-01 07:45	76.74	69.85	68.88
2016-08-01 08:00	77.43	69.46	69.93
2016-08-01 08:15	78.37	68.98	70.00
2016-08-01 08:30	79.30	68.95	69.67
2016-08-01 08:45	80.23	68.61	69.44
2016-08-01 09:00	80.63	68.54	69.22
2016-08-01 09:15	81.84	67.94	68.93
2016-08-01 09:30	83.06	67.72	68.81
2016-08-01 09:45	84.27	67.72	68.61
2016-08-01 10:00	85.28	67.47	68.46
2016-08-01 10:15	86.04	67.15	68.22
2016-08-01 10:30	86.81	67.24	67.98
2016-08-01 10:45	87.57	66.89	67.91
2016-08-01 11:00	88.11	66.72	67.91
2016-08-01 11:15	88.38	66.88	67.90
2016-08-01 11:30	88.65	66.72	67.88
2016-08-01 11:45	88.92	66.62	67.87
2016-08-01 12:00	89.52	66.53	67.84
2016-08-01 12:15	90.51	68.17	67.55
2016-08-01 12:30	91.50	68.98	67.47
2016-08-01 12:45	92.49	67.57	67.34
2016-08-01 13:00	93.38	66.81	67.45
2016-08-01 13:15	94.14	66.59	67.51
2016-08-01 13:30	94.91	66.32	67.54
2016-08-01 13:45	95.67	66.45	67.47
2016-08-01 14:00	96.08	66.09	67.43
2016-08-01 14:15	96.08	67.69	67.38
2016-08-01 14:30	96.08	70.00	67.34
2016-08-01 14:45	96.08	67.77	67.28
2016-08-01 15:00	96.31	67.12	67.15
2016-08-01 15:15	96.81	66.61	67.09
2016-08-01 15:30	97.30	66.49	67.08
2016-08-01 15:45	97.80	66.44	67.07
2016-08-01 16:00	97.83	66.23	67.07
2016-08-01 16:15	97.33	66.03	67.17
2016-08-01 16:30	96.84	66.11	67.11
2016-08-01 16:45	96.34	66.16	67.14
2016-08-01 17:00	95.95	66.71	67.08
2016-08-01 17:15	95.68	66.92	67.10
2016-08-01 17:30	95.41	67.05	67.17
2016-08-01 17:45	95.14	63.68	67.21
2016-08-01 18:00	94.87	65.77	67.12
2016-08-01 18:15	94.60	66.18	66.66
2016-08-01 18:30	94.33	66.57	66.46
2016-08-01 18:45	94.06	66.89	66.24
2016-08-01 19:00	93.69	67.17	75.49
2016-08-01 19:15	93.19	67.44	75.60
2016-08-01 19:30	92.70	67.73	75.49
2016-08-01 19:45	92.20	68.02	75.48
2016-08-01 20:00	91.37	68.31	71.71
2016-08-01 20:15	90.16	68.59	68.18
2016-08-01 20:30	88.94	68.87	68.42
2016-08-01 20:45	87.73	69.14	69.43
2016-08-01 21:00	86.83	69.41	69.66
2016-08-01 21:15	86.29	69.66	69.88
2016-08-01 21:30	85.75	69.89	70.07
2016-08-01 21:45	85.21	70.11	70.27
2016-08-01 22:00	84.92	70.35	70.45
2016-08-01 22:15	84.92	70.54	70.63
2016-08-01 22:30	84.92	70.74	70.83
2016-08-01 22:45	84.92	70.92	71.14
2016-08-01 23:00	84.69	71.11	70.99
2016-08-01 23:15	84.19	71.27	71.02
2016-08-01 23:30	83.70	71.42	70.95
2016-08-01 23:45	83.20	71.57	70.88
2016-08-02 00:00	82.71	nan	70.88
2016-08-02 00:15	82.21	nan	70.98
2016-08-02 00:30	81.72	nan	71.44
2016-08-02 00:45	81.22	nan	71.88
2016-08-02 01:00	80.86	nan	71.92
2016-08-02 01:15	80.63	nan	71.99
2016-08-02 01:30	80.41	72.39	72.05
2016-08-02 01:45	80.18	72.47	72.17
2016-08-02 02:00	79.83	72.56	72.19
2016-08-02 02:15	79.33	72.64	72.15
2016-08-02 02:30	78.84	72.69	72.19
2016-08-02 02:45	78.34	72.76	72.31
2016-08-02 03:00	77.95	72.83	72.40
2016-08-02 03:15	77.68	72.88	72.43
2016-08-02 03:30	77.41	72.93	72.50
2016-08-02 03:45	77.14	72.98	72.56
2016-08-02 04:00	77.00	73.02	72.63
2016-08-02 04:15	77.00	73.07	72.68
2016-08-02 04:30	77.00	73.12	72.73
2016-08-02 04:45	77.00	73.14	72.77
2016-08-02 05:00	76.87	73.18	72.81
2016-08-02 05:15	76.60	73.22	72.81
2016-08-02 05:30	76.33	73.24	71.03
2016-08-02 05:45	76.06	73.26	70.67
2016-08-02 06:00	75.92	73.29	69.43
2016-08-02 06:15	75.92	68.66	68.14
2016-08-02 06:30	75.92	67.43	68.14
2016-08-02 06:45	75.92	67.21	68.11
2016-08-02 07:00	76.17	66.79	67.89
2016-08-02 07:15	76.71	70.19	67.64
2016-08-02 07:30	77.25	67.86	67.57
2016-08-02 07:45	77.79	67.09	67.86
2016-08-02 08:00	78.54	66.70	68.73
2016-08-02 08:15	79.53	66.21	69.00
2016-08-02 08:30	80.52	65.78	68.13
2016-08-02 08:45	81.51	65.97	68.40
2016-08-02 09:00	82.28	67.60	68.45
2016-08-02 09:15	82.80	67.89	68.40
2016-08-02 09:30	83.42	67.17	67.89
2016-08-02 09:45	84.07	66.67	67.67
2016-08-02 10:00	86.46	66.47	68.25
2016-08-02 10:15	87.45	68.31	68.25
2016-08-02 10:30	88.44	70.19	68.00
2016-08-02 10:45	89.43	67.84	67.83
2016-08-02 11:00	90.19	67.14	68.16
2016-08-02 11:15	90.69	66.69	67.70
2016-08-02 11:30	91.18	66.32	67.70
2016-08-02 11:45	91.68	68.48	68.07
2016-08-02 12:00	92.07	70.60	68.16
2016-08-02 12:15	92.34	68.23	68.07
2016-08-02 12:30	92.61	67.25	68.16
2016-08-02 12:45	92.88	67.21	68.07
2016-08-02 13:00	93.13	66.56	67.97
2016-08-02 13:15	93.35	67.35	68.13
2016-08-02 13:30	93.58	70.07	67.93
2016-08-02 13:45	93.80	69.04	67.93
2016-08-02 14:00	94.17	68.00	67.78
2016-08-02 14:15	94.71	67.42	67.85
2016-08-02 14:30	95.25	67.47	67.93
2016-08-02 14:45	95.79	66.93	67.85
2016-08-02 15:00	96.19	66.72	67.41
2016-08-02 15:15	96.41	66.59	67.25
2016-08-02 15:30	96.64	66.66	67.25
2016-08-02 15:45	96.86	66.61	67.19
2016-08-02 16:00	96.98	67.09	67.92
2016-08-02 16:15	96.98	66.96	68.39
2016-08-02 16:30	96.98	66.99	67.67
2016-08-02 16:45	96.98	66.82	67.29
2016-08-02 17:00	96.98	66.84	67.27
2016-08-02 17:15	96.98	66.71	67.29
2016-08-02 17:30	96.98	66.97	67.67
2016-08-02 17:45	96.98	63.31	70.14
2016-08-02 18:00	96.88	66.37	70.14
2016-08-02 18:15	96.65	66.31	67.67
2016-08-02 18:30	96.43	66.54	67.67
2016-08-02 18:45	96.20	66.79	66.03
2016-08-02 19:00	95.83	67.03	75.54
2016-08-02 19:15	95.29	67.26	75.76
2016-08-02 19:30	94.75	67.54	76.15
2016-08-02 19:45	94.21	67.81	75.96
2016-08-02 20:00	93.46	68.08	75.76
2016-08-02 20:15	92.47	68.32	76.42
2016-08-02 20:30	91.48	68.59	76.42
2016-08-02 20:45	90.49	68.86	76.72
2016-08-02 21:00	89.62	69.10	76.94
2016-08-02 21:15	88.90	69.36	76.99
2016-08-02 21:30	88.18	69.59	77.01
2016-08-02 21:45	87.46	69.82	77.01
2016-08-02 22:00	86.95	70.03	77.04
2016-08-02 22:15	86.68	70.22	77.08
2016-08-02 22:30	86.41	70.41	77.10
2016-08-02 22:45	86.14	70.61	77.10
2016-08-02 23:00	85.77	70.77	77.11
2016-08-02 23:15	85.27	70.94	77.11
2016-08-02 23:30	84.78	71.11	77.11
2016-08-02 23:45	84.28	71.24	77.11
2016-08-03 00:00	83.79	nan	77.09
2016-08-03 00:15	83.29	nan	77.05
2016-08-03 00:30	82.80	nan	77.05
2016-08-03 00:45	82.30	nan	77.05
2016-08-03 01:00	81.91	nan	77.44
2016-08-03 01:15	81.64	71.96	77.01
2016-08-03 01:30	81.37	72.07	76.99
