Date	OADryBulbTemperatureNOAA	VariableTotalPower	FanplusCoolingEnergyAHUActualExponent2forAHU23
42593.4166666667	87.185	57216.331844527	58293.5733333333
42593.4270833333	87.41	55401.4604437907	57880.8020833333
42593.4375	87.635	54412.312783883	58491.7752
42593.4479166667	87.86	55522.1028851363	58366.9880833333
42593.4583333333	88.568	58768.5370182026	60162.3102
42593.5	93.377	58190.1884582608	62923.7461333333
42593.5104166667	94.142	55464.3866605631	63339.3971333333
42593.5208333333	94.907	59392.8654622296	63617.6692833333
42593.53125	95.672	59074.8670286247	63604.5312
42593.5416666667	96.311	60315.5963979104	64154.6675333333
42593.5625	97.301	57679.9365428987	65771.283
42593.59375	97.664	55908.8608732406	65271.7525333333
42593.6041666667	97.394	56981.2544273744	65988.01155
42593.6145833333	97.124	58184.0871754591	65997.6333333333
42593.625	97.337	60551.486290621	66229.58595
42593.6354166667	98.102	61195.4917534001	68702.0968833333
42593.65625	99.632	63074.4996212737	71862.336
42593.6875	100.04	65178.481724867	70972.6608833333
42593.6979166667	100.04	66054.0063405418	69698.48715
42594.375	84.482	50985.3426516304	61216.7192833334
42594.3854166667	85.472	50791.0705753742	61602.01875
42594.3958333333	86.462	49244.3967279686	61746.6126
42594.40625	87.452	55530.7056903065	62753.1668833333
42594.4166666667	88.211	56648.8776605299	63290.68515
42594.4270833333	88.706	56764.8802791175	64469.5038
42594.4375	89.201	58161.3783502198	65711.3480833334
42594.4479166667	89.696	58233.5782541581	66579.7956833334
42594.4583333333	90.086	58040.5001985603	66817.7604833333
42594.46875	90.356	59186.5592767492	66384.507
42594.4791666667	90.626	58439.0846717049	66817.7604833333
42594.4895833333	90.896	58052.5736161131	67632.192
42594.5	91.376	58090.9088976204	65981.4424833333
42594.5104166667	92.096	57513.6486831512	67252.6116833333
42594.5208333333	92.816	56877.8611860708	67487.01555
42594.53125	93.536	56598.8344093923	66708.1848
42594.5416666667	94.277	57515.7039244996	66123.1373333333
42594.5520833333	95.042	60100.3105974954	64817.427
42594.5625	95.807	60071.6049312283	64141.1280833333
42594.5729166667	96.572	60940.2663521867	64568.6285333333
42594.5833333333	97.211	61672.3389631077	65036.6320833334
42594.59375	97.706	60537.1396051216	64679.9064833333
42594.6041666667	98.201	59371.9792312447	65040.7347333333
42594.6145833333	98.696	60421.9669706251	66097.2220833334
42594.625	99.086	63213.0461709107	66037.1740833334
42594.6354166667	99.356	62951.7221514539	67938.1315333333
42594.6458333333	99.626	64893.6334943521	69531.32595
42594.65625	99.896	64833.8009328721	69008.6995333334
42594.6666666667	100.145	66199.2581585888	72323.7267333333
42594.6770833333	100.37	66872.1552742131	70202.7795333333
42594.6875	100.595	66715.8613458926	69716.16
42594.6979166667	100.82	68363.0356305516	69462.83955
42597.375	73.1831818181818	18168.4647127865	32730.5421333333
42597.3854166667	73.49	19884.6599719802	35504.08875
42597.3958333333	73.7968181818182	22287.3070658347	35573.9989333333
42597.40625	73.94	22714.2908710973	42993.531
42597.4166666667	74.171	21335.1941541634	41535.747
42597.4270833333	74.666	21802.7268022786	41140.2414
42597.4375	75.161	19470.0650514849	40362.2067333333
42597.4479166667	75.656	21756.7009370321	40159.6878
42597.4583333333	76.0503448275862	20532.531702057	44623.45155
42597.46875	76.3296551724138	22581.3928720222	50594.2413333333
42597.4791666667	76.6089655172414	21738.9190123524	53724.627
42597.5	77.2606896551724	23977.9966565308	50236.6780833333
42597.5104166667	77.8193103448276	23625.3670677798	41164.851
42597.5208333333	78.3122580645161	24273.5892595994	36545.1724833333
42597.53125	78.7477419354839	23936.2960221207	35093.1715333333
42597.5416666667	78.98	25507.8768293691	42274.6152833333
42597.5520833333	79.115	28384.1652994914	48374.20875
42597.5625	80.06	32623.317524394	55133.7411333333
42597.5729166667	80.06	35646.2709171046	56744.0725333333
42597.5833333333	80.3525	38952.6266498759	56885.9020833333
42597.6145833333	82.2328571428571	36392.1315460876	54827.1299333333
42597.625	82.04	34204.6066768793	56318.0080833333
42597.6354166667	83.096	39005.8391850707	55373.2643333333
42597.6458333333	84.536	39226.4216534552	54871.6638
42597.65625	83.7736842105263	38094.6534700097	55141.8709333333
42597.6666666667	82.4553846153846	37713.2991204347	55027.26075
42597.6770833333	81.6608510638298	27970.7083619791	55551.852
42597.6875	81.0289361702128	31818.1958792545	57115.08075
42597.6979166667	80.3970212765958	26578.6189527088	55923.9117333333
42598.375	77	19548.7911439367	35634.4840833333
42598.3854166667	75.92	19452.27197703	35300.1726
42598.3958333333	75.02	18028.7027000272	36117.5253333333
42598.40625	75.02	19153.4479733489	36565.6867333333
42598.4166666667	75.515	19870.579683021	36724.08
42598.4270833333	76.5757142857143	20564.5046948087	38988.5269333333
42598.4375	77.225	25142.700487436	38538.48
42598.4479166667	78.35	26236.2770734014	42425.34555
42598.4583333333	78.2457894736842	27101.9032025904	45614.64
42598.46875	78.601052631579	27981.3650004001	50923.2851333333
42598.4791666667	78.9563157894737	29146.6923273427	52162.3840833333
42598.4895833333	78.854	26312.4272774945	51440.8352833333
42598.5	79.088	29600.1759256225	50757.80115
42598.5104166667	80.915	27846.8329070591	36998.4420833333
42598.5208333333	80.5775	27438.1097089218	30400.5843333333
42598.53125	80.24	27289.2886785199	38538.12195
42598.5416666667	80.3424137931034	28858.3453937448	38029.2620833333
42598.5520833333	80.9475862068966	30067.457080333	45673.8224833334
42598.5625	81.5527586206897	33534.217353908	52218.1973333333
42598.5729166667	82.1579310344828	28406.6691637389	56465.4477333333
42598.5833333333	82.1635294117647	28559.712572123	57259.8020833333
42598.59375	82.4282352941177	30378.3978256816	55295.2451333334
42598.6041666667	82.6929411764706	33001.7354716715	54842.46555
42598.6145833333	82.84	34407.63287668	55315.5966
42598.625	82.6127272727273	35476.0973835101	53743.0080833334
42598.6354166667	82.8707692307692	33920.0958451105	56013.79635
42598.6458333333	82.3515384615385	31614.9032485128	49739.19195
42598.65625	82.04	28492.2996312757	45046.52715
42598.6666666667	81.914	27843.8901067375	44030.2908833333
42598.6770833333	81.644	27284.7438196303	54784.2828833333
42598.6875	81.374	29779.0151701283	58423.7408833333
42598.6979166667	81.104	28182.2513067079	59784.8432833333
42599.375	77.231	25750.3694400489	28072.3277333333
42599.3854166667	77.726	24956.4732597538	38068.46715
42599.3958333333	78.221	27076.9815574682	40286.6892833333
42599.40625	78.716	29954.2379478676	42984.876
42599.4166666667	78.98	30924.5613794969	60267.52875
42599.4270833333	78.98	29522.4661298616	58176.0856833333
42599.4375	78.98	29095.3920401022	55377.1120833333
42599.4479166667	80.06	31931.5696149616	53120.1920833333
42599.4583333333	80.3424137931034	37306.1835656926	48353.7267333333
42599.46875	80.9475862068966	37720.5750518769	43504.3100833334
42599.4791666667	81.5527586206897	40590.899779618	39512.6115333333
42599.4895833333	82.1579310344828	45464.6355143381	43365.1272833334
42599.5	82.271	46752.2136229238	48823.7624833333
42599.5104166667	82.766	42883.1164846829	52165.74
42599.5208333333	83.261	35487.1219780771	51826.75515
42599.53125	83.756	29461.2253873357	52299.8478
42599.5416666667	84.41375	35241.1507477971	52865.8868833333
42599.5520833333	83.9872727272727	31541.5784686709	60428.3971333333
42599.5625	81.6554545454545	26244.0451572969	60950.5619333334
42599.5729166667	79.3236363636364	21484.3714063095	61490.9909333333
42599.5833333333	77.1875	16965.2257842221	62715.0222
42599.59375	75.275	20512.5629985927	61379.9100833333
42599.6041666667	75.02	21555.248398639	60263.148
42599.6145833333	75.02	23069.5132001909	60457.9300833333
42599.625	74.6221052631579	24550.7467170814	58309.14315
42599.6354166667	74.3	22795.9060345629	58214.9155333333
42599.6458333333	75.0371428571429	25500.6150449529	56010.0808833333
42599.65625	75.1657142857143	28247.9388863968	53082.0088833333
42599.6666666667	75.02	27364.4650557364	52972.4597333333
42599.6770833333	75.02	26457.274302498	52214.0084833334
42599.6875	75.02	24824.0624780925	51786.9648833333
42599.6979166667	75.02	25224.2048324054	49863.3636833333
42600.375	76.172	27297.7245619148	36244.0312833333
42600.3854166667	76.712	22279.6040099476	36757.37955
42600.3958333333	77.252	22333.3114149255	38001.6744833333
42600.40625	77.792	25551.9051905705	42659.4560833333
42600.4166666667	78.416	30649.3937624678	41168.9368833334
42600.4270833333	79.136	32713.4345051465	38013.5224833333
42600.4375	79.856	34260.058776465	38042.8979333333
42600.4479166667	80.576	33062.4153802084	51904.18155
42600.4583333333	80.96	33428.1069810058	56536.7315333334
42600.46875	81.6894736842105	37245.6844154745	56503.8020833333
42600.4791666667	82.4710526315789	33219.8908786925	50594.2240833333
42600.4895833333	83.4028571428571	39713.646086399	38515.0084833333
42600.5	84.041724137931	44622.3480348564	47051.859
42600.5104166667	84.088275862069	42739.890257714	62750.3040833333
42600.5208333333	84.1348275862069	39543.570293081	62414.7420833333
42600.53125	84.1813793103448	36947.4541778716	45991.6324833333
42600.5416666667	82.94	29180.5902327433	38681.9715333333
42600.5520833333	78.62	26692.5114467834	62368.8333333333
42600.5625	75.02	19390.1448846129	64370.8248833333
42600.5729166667	75.02	18163.2655998047	61590.8693333333
42600.5833333333	75.02	17445.9364741705	48738.5680833334
42600.59375	75.8	18949.2058539635	39693.6533333333
42600.6041666667	76.7	19028.4328511656	39090.9043333333
42600.6145833333	77.6	19367.3588038367	60329.0837333333
42600.625	78.311	20184.808561252	61765.0728833333
42600.6354166667	78.806	21296.3531264479	57583.8020833333
42600.6458333333	79.301	20878.8013929205	59090.09475
42600.65625	79.796	21540.1588549132	56705.3416833333
42600.6666666667	80.235	22386.6565334817	54868.2765333333
42600.6770833333	80.61	23429.1042559039	54198.8493333333
42600.6875	80.9225	25438.0447677187	54373.6944833333
42600.6979166667	80.36	25376.8124614629	55249.4195333333
42601.375	79.2748936170213	39194.8087768792	32265.3328833333
42601.3854166667	79.9068085106383	45135.1524676611	36692.6572833333
42601.3958333333	80.5387234042553	45435.2116195044	37899.9444833334
42601.40625	80.96	42391.9787672898	38774.4942
42601.4166666667	82.0261538461538	48626.7971584091	43210.6302
42601.4270833333	83.3818181818182	51645.2935419742	52503.1693333333
42601.4375	84.035652173913	51236.4732273917	59056.9600833333
42601.4479166667	84.1530434782609	49722.6857552501	60240.2512833333
42601.4583333333	84.92	49192.7605513075	57876.1869333333
42601.46875	85.4384	49204.9078861889	60332.71755
42601.4791666667	86.0864	51292.4350180927	58191.0648833333
42601.4895833333	86.7344	50704.1348568595	58254.45195
42601.5	87.185	49065.3011269652	59198.01435
42601.5104166667	87.41	47787.9308381536	60151.4508833333
42601.5208333333	87.635	46873.7218593884	58326.924
42601.53125	87.86	45841.7528591184	58991.8371333333
42601.5416666667	88.106	46120.6965561536	60353.45355
42601.5520833333	88.376	45716.2908303588	63271.63515
42601.5625	88.646	47399.1082902452	63942.2664833334
42601.5729166667	88.916	49049.0113584289	65516.5379333333
42601.5833333333	87.8434482758621	45345.1404483796	64307.3996833333
42601.59375	85.2365517241379	39446.2749243318	63031.7493333334
42601.6041666667	84.8096774193548	37204.3884625551	63491.8413333334
42601.6145833333	86.2903225806452	38656.885405031	63332.17995
42601.625	86.723	43638.8145869938	64386.4269333333
42601.6354166667	85.958	42855.9284179393	63889.2557333333
42601.6458333333	85.193	38806.4499963006	63081.984
42601.65625	84.428	34888.4186522704	62824.9843333333
42601.6666666667	84.608	36851.2444595175	63036.1972833333
42601.6770833333	85.868	34830.162024334	63398.0828833334
42601.6875	87.128	49669.4592556681	63024.3784833334
42601.6979166667	88.388	41156.2908814666	63251.4188833333
42604.375	77	23197.4788961433	31983.4387333333
42604.3854166667	78.08	30892.0714935065	39413.79075
42604.3958333333	73.8114285714286	23088.5527780984	41809.0243333333
42604.40625	73.94	23618.7050001399	41192.5568833334
42604.4166666667	74.36	21797.8661401314	47774.4160833333
42604.4270833333	75.22	23075.4058220758	50615.1053333333
42604.4375	75.965	23353.1617771147	53626.0000833333
42604.4479166667	76.64	24582.9958022318	55537.7037333333
42604.4583333333	77.9313043478261	26973.4937136608	54919.3832833333
42604.46875	79.9269565217391	27981.362418098	57748.2328833334
42604.4791666667	80.8091891891892	28418.7584048822	56265.6888
42604.4895833333	81.6118918918919	28197.2639225044	56814.0085333333
42604.5	82.3006896551724	28113.9305494132	56946.0088833334
42604.5104166667	82.8593103448276	29109.4151936257	56583.72075
42604.5208333333	83.4179310344828	23993.3934367631	57445.0253333333
42604.53125	83.9765517241379	21625.8586186784	55036.8085333334
42604.5416666667	84.5046153846154	22827.3159472008	53533.8020833333
42604.5520833333	84.9491891891892	23244.9493582867	55001.1075333333
42604.5625	85.387027027027	27533.4714726418	58199.76075
42604.5833333333	86	25461.9743380342	60919.0259333333
42604.59375	86	28899.5021914334	57495.5829333334
42604.6145833333	86	31316.6573254735	61822.1283333333
42604.625	85.5275	33883.5557482177	63708.1539333333
42604.6354166667	84.7972727272727	40126.105967563	61883.6844833333
42604.6458333333	84.4904545454545	39778.3899718457	62885.8317333334
42604.65625	84.1836363636364	39423.0113394534	61105.7200833333
42604.6666666667	84.02	39600.4877894876	61403.628
42604.6770833333	84.02	39806.2230366272	61857.4782
42604.6875	84.02	40171.1650642689	61613.40675
42604.6979166667	84.02	37635.99668364	60595.5413333333
42605.375	80.2632258064516	48793.1531521786	34586.6024833333
42605.3854166667	80.6987096774193	50353.6318476286	43118.2832833333
42605.3958333333	81.5	51108.0258161407	50062.2388833333
42605.40625	82.5164705882353	50207.8275189613	57941.0275333333
42605.4166666667	83.423	46780.3755714702	59076.8256
42605.4270833333	84.458	49378.9041872283	59696.832
42605.4375	85.493	58011.1204714821	57846.7853333333
42605.4479166667	86.528	52554.0926845445	57133.1944833334
42605.4583333333	87.311	52294.5717405849	58025.5104
42605.46875	87.806	51898.7464642892	57927.2356833333
42605.4791666667	88.301	53230.8776449018	57115.08075
42605.4895833333	88.796	54464.6037591193	57340.8020833333
42605.5	89.165	51257.6043799314	57420.2424
42605.5104166667	89.39	49757.7063336741	58954.4131333333
42605.5208333333	89.615	48599.3404205041	59854.9936833333
42605.53125	89.84	51449.106293353	61128.6078
42605.5416666667	90.086	48161.1385486601	61458.53475
42605.5520833333	90.356	53683.9833075445	63086.6040833333
42605.5625	90.626	52472.3229690597	61630.464
42605.5729166667	90.896	53008.3206232212	62626.5301333333
42605.5833333333	91.271	54672.6673121382	64514.4696
42605.59375	91.766	59814.1104097741	66097.2220833333
42605.6041666667	92.261	60215.1722211269	67127.1872833333
42605.6145833333	92.756	55277.2357999037	66562.0254
42605.625	92.894	56102.3055221407	69227.0421333333
42605.6354166667	92.624	53299.1113971976	69896.17035
42605.6458333333	92.354	53006.7000438487	67799.1200833333
42605.65625	92.084	53518.5688423429	68081.8323333334
42605.6666666667	91.94	52856.8741430541	68812.4755333333
42605.6770833333	91.94	55151.5942046233	75980.30475
42605.6875	91.94	55223.4991900517	76450.11555
42605.6979166667	91.94	55310.6078410958	76874.0147333333
42606.375	78.3133333333333	29808.3123244249	39360.3144833333
42606.3854166667	78.8133333333333	34336.8474467257	47798.2925333333
42606.3958333333	79.5025806451613	37440.5921912328	55432.4749333334
42606.40625	80.2864516129032	42875.5916835897	59867.451
42606.4166666667	81.422	46860.991124001	64008.58035
42606.4270833333	82.412	48555.628092867	60430.2004833333
42606.4375	83.402	49604.2372307581	56344.60875
42606.4479166667	84.392	48767.9208041388	55825.4304833333
42606.4583333333	85.172	48192.2609696209	55728.8883333333
42606.46875	85.712	46998.7831462518	56725.2291333334
42606.4791666667	86.252	48523.796496568	55710.4824
42606.4895833333	86.792	49737.9233915434	52675.5308833333
42606.5	87.416	50556.0889988408	51408.4428833333
42606.5104166667	88.136	49241.5932884903	50778.55035
42606.5208333333	88.856	47604.9072576935	55174.8840833333
42606.53125	89.576	48435.5560753347	57297.1400833334
42606.5416666667	89.96	49006.6261826404	55791.9884833333
42606.5520833333	89.96	47375.5035568184	57541.7628833333
42606.5625	89.96	47023.4297764451	57387.8541333333
42606.5729166667	89.96	49232.2307610558	56635.1886
42606.5833333333	90.191	50376.9680737895	53533.8020833334
42606.59375	90.686	50698.4040330497	55855.0180833333
42606.6041666667	91.181	48543.1038546695	63189.4344833333
42606.6145833333	91.676	48644.1252159414	63179.4252833334
42606.625	91.94	49884.4077049428	61000.4600833334
